id,time,qty
24583357,1729818609,0.00237911
24583356,1729818597,0.00801001
24583355,1729818564,0.08
24583354,1729818564,0.02
24583353,1729818564,0.04
24583352,1729818517,0.00015907
24583351,1729818517,0.02316
24583350,1729818506,0.01953872
24583349,1729818506,0.07346128
24583348,1729818366,0.00474588
24583347,1729818366,0.005
24583346,1729818366,0.005
24583345,1729818366,0.00293633
24583344,1729818366,0.00763217
24583343,1729818366,0.0619
24583342,1729818366,0.00474587
24583341,1729818366,0.07338718
24583340,1729818366,0.00003147
24583339,1729818366,0.01996853
24583338,1729818366,0.00003147
24583337,1729818349,0.01354304
24583336,1729818349,0.02
24583335,1729818349,0.02
24583334,1729818349,0.01984026
24583333,1729818349,0.00015974
24583332,1729818349,0.00321065
24583331,1729818349,0.00367076
24583330,1729818349,0.00015974
24583329,1729818349,0.00763217
24583328,1729818349,0.08
24583327,1729818349,0.02
24583326,1729818349,0.04
24583325,1729818316,0.02231
24583324,1729818315,0.02286
24583323,1729818299,0.00005537
24583322,1729818299,0.0144745
24583321,1729818299,0.00763298
24583320,1729818299,0.00005536
24583319,1729818299,0.00632932
24583318,1729818299,0.02
24583317,1729818299,0.00345981
24583316,1729818299,0.03
24583315,1729818299,0.03994464
24583314,1729818299,0.00005536
24583313,1729818284,0.04244295
24583312,1729818284,0.03096063
24583311,1729818284,0.00293042
==========BTC-EUR==========
84949529,1729819577,0.01467038
84949528,1729819577,0.00053995
84949527,1729819575,0.00408474
84949526,1729819575,0.00613
84949525,1729819571,0.01466067
84949524,1729819571,0.00686364
84949523,1729819571,0.00000794
84949522,1729819565,0.00000969
84949521,1729819563,0.01467035
84949520,1729819560,0.00166194
84949519,1729819556,0.01467034
84949518,1729819546,0.01467019
84949517,1729819533,0.0146699
84949516,1729819529,0.00028723
84949515,1729819529,0.00613
84949514,1729819529,0.00825074
84949513,1729819528,0.00502541
84949512,1729819528,0.00000422
84949511,1729819528,0.01466
84949510,1729819524,0.01466404
84949509,1729819511,0.01946795
84949508,1729819511,0.0523502
84949507,1729819511,0.00686185
84949506,1729819501,0.01466391
84949505,1729819491,0.0146639
84949504,1729819485,0.01378688
84949503,1729819484,0.00318159
84949502,1729819480,0.04311108
84949501,1729819480,0.00439892
84949500,1729819474,0.00686153
84949499,1729819472,0.00151049
84949498,1729819463,0.00075425
84949497,1729819435,0.00105277
84949496,1729819426,0.00012133
84949495,1729819426,0.02043277
84949494,1729819426,0.00307578
84949493,1729819426,0.00559393
84949492,1729819419,0.004
84949491,1729819419,0.00613
84949490,1729819419,0.004
84949489,1729819419,0.01466752
84949488,1729819416,0.00001588
84949487,1729819415,0.00000465
84949486,1729819415,0.01181
84949485,1729819415,0.03804717
84949484,1729819413,0.01466818
84949483,1729819410,0.03530813
84949482,1729819410,0.03683871
84949481,1729819409,0.00294364
84949480,1729819409,0.00771198
84949479,1729819409,0.00346769
84949478,1729819409,0.00362985
84949477,1729819409,0.00047784
84949476,1729819409,0.00477853
84949475,1729819409,0.0070575
84949474,1729819409,0.00532988
84949473,1729819409,0.00352875
84949472,1729819409,0.00823375
84949471,1729819409,0.00352875
84949470,1729819409,0.004705
84949469,1729819407,0.00815316
84949468,1729819407,0.02231618
84949467,1729819407,0.004
84949466,1729819407,0.00929658
84949465,1729819407,0.004
84949464,1729819407,0.00686408
84949463,1729819407,0.00613
84949462,1729819407,0.02998628
84949461,1729819407,0.00084849
84949460,1729819407,0.01722389
84949459,1729819407,0.04165875
84949458,1729819407,0.00000918
84949457,1729819407,0.04589
84949456,1729819407,0.05783333
84949455,1729819407,0.01520667
84949454,1729819407,0.00001723
84949453,1729819407,0.00962172
84949452,1729819407,0.00000828
84949451,1729819407,0.01441
84949450,1729819407,0.00954742
84949449,1729819407,0.00023026
84949448,1729819407,0.01507997
84949447,1729819407,0.008747
84949446,1729819407,0.02620194
84949445,1729819407,0.02138505
84949444,1729819407,0.01276215
84949443,1729819406,0.01464459
84949442,1729819406,0.00686456
84949441,1729819406,0.00601933
84949440,1729819406,0.04646522
84949439,1729819406,0.02029782
84949438,1729819401,0.01467191
84949437,1729819401,0.00590027
84949436,1729819397,0.00686478
84949435,1729819394,0.00004715
84949434,1729819393,0.01467106
84949433,1729819389,0.01467106
84949432,1729819387,0.01467105
84949431,1729819387,0.00578872
84949430,1729819382,0.0068643
==========BTC-GBP==========
38983015,1729819567,0.00260769
38983014,1729819429,0.00154643
38983013,1729819429,0.002
38983012,1729819429,0.002
38983011,1729819235,0.00034125
38983010,1729819235,0.00056293
38983009,1729819228,0.00036705
38983008,1729819228,0.00104544
38983007,1729819182,0.00037667
38983006,1729819182,0.00097974
38983005,1729819173,0.00000951
38983004,1729819172,0.0001697
38983003,1729819132,0.00000152
38983002,1729819132,0.00226946
38983001,1729819132,0.00154627
38983000,1729819051,0.0001698
38982999,1729818926,0.00134511
38982998,1729818926,0.0031
38982997,1729818926,0.00008506
38982996,1729818895,0.0000468
38982995,1729818854,0.00192281
38982994,1729818800,0.00002197
38982993,1729818800,0.00035505
38982992,1729818763,0.00068477
38982991,1729818763,0.00022024
38982990,1729818722,0.00021747
38982989,1729818722,0.00164433
38982988,1729818701,0.00052811
38982987,1729818678,0.07345
38982986,1729818632,0.00076193
38982985,1729818608,0.00011295
38982984,1729818585,0.00000381
38982983,1729818564,0.00005675
38982982,1729818562,0.00034911
38982981,1729818553,0.00090544
38982980,1729818519,0.0037069
38982979,1729818493,0.00007562
38982978,1729818420,0.00034908
38982977,1729818414,0.00093921
38982976,1729818414,0.00370569
38982975,1729818411,0.00181263
38982974,1729818366,0.00000098
38982973,1729818366,0.07341
38982972,1729818366,0.0031
38982971,1729818366,0.07340107
38982970,1729818366,0.00000311
38982969,1729818366,0.0037
38982968,1729818334,0.00000952
38982967,1729818332,0.00005675
38982966,1729818309,0.00016982
38982965,1729818299,0.00370388
38982964,1729818299,0.00472622
38982963,1729818299,0.00370378
38982962,1729818299,0.0031
38982961,1729818299,0.00843118
38982960,1729818299,0.00625304
38982959,1729818299,0.0031
38982958,1729818299,0.00370389
38982957,1729818271,0.00027368
38982956,1729818214,0.00084413
38982955,1729818214,0.0000611
38982954,1729818171,0.00014427
38982953,1729818171,0.00012941
38982952,1729818153,0.00001676
38982951,1729818119,0.00098176
38982950,1729818101,0.00157578
38982949,1729818057,0.00044022
38982948,1729818032,0.07347474
38982947,1729818011,0.0000046
38982946,1729818011,0.02
38982945,1729818011,0.01866
38982944,1729818011,0.02
38982943,1729818011,0.02
38982942,1729817920,0.00212634
38982941,1729817920,0.00051605
38982940,1729817910,0.04046707
38982939,1729817877,0.00002391
38982938,1729817877,0.00014619
38982937,1729817758,0.00001487
38982936,1729817753,0.00034942
38982935,1729817700,0.04148547
38982934,1729817700,0.002
38982933,1729817700,0.0031
38982932,1729817700,0.002
38982931,1729817700,0.07350455
38982930,1729817700,0.02160448
38982929,1729817700,0.00357519
38982928,1729817700,0.0031
38982927,1729817700,0.00371715
38982926,1729817598,0.00382143
38982925,1729817598,0.00117857
38982924,1729817563,0.00025509
38982923,1729817501,0.00107593
38982922,1729817383,0.00087384
38982921,1729817383,0.00112294
38982920,1729817378,0.00282
38982919,1729817288,0.00007569
38982918,1729817209,0.0031
38982917,1729817209,0.00298065
38982916,1729817209,0.0031
==========WBTC-USDC==========
2092472,1729819279,0.00087386
2092471,1729819144,0.00013121
2092470,1729819131,0.0001334
2092469,1729819106,0.00012875
2092468,1729819104,0.00024056
2092467,1729819079,0.00042895
2092466,1729818873,0.00007068
2092465,1729818657,0.00007068
2092464,1729818444,0.00000014
2092463,1729818444,0.00004401
2092462,1729818429,0.00007499
2092461,1729818298,0.00030603
2092460,1729818127,0.00001342
2092459,1729818013,0.00000737
2092458,1729818008,0.0031342
2092457,1729817547,0.00028638
2092456,1729817366,0.00040235
2092455,1729817348,0.0031342
2092454,1729817327,0.01096782
2092453,1729817327,0.00162
2092452,1729817327,0.00169
2092451,1729817327,0.01560979
2092450,1729817327,0.02898077
2092449,1729817327,0.01474127
2092448,1729817327,0.03005017
2092447,1729817327,0.00058955
2092446,1729817253,0.00071721
2092445,1729817253,0.03009513
2092444,1729817253,0.01474025
2092443,1729817253,0.02974994
2092442,1729817253,0.00170661
2092441,1729816713,0.00005851
2092440,1729816518,0.01432191
2092439,1729816518,0.00170179
2092438,1729816518,0.0031342
2092437,1729815979,0.0002869
2092436,1729815928,0.00006606
2092435,1729815045,0.00004439
2092434,1729814785,0.00931014
2092433,1729814785,0.00026455
2092432,1729813846,0.0000586
2092431,1729813262,0.00011807
2092430,1729813024,0.00431609
2092429,1729813024,0.00028454
2092428,1729812191,0.00051537
2092427,1729812191,0.00088988
2092426,1729812126,0.00001596
2092425,1729812051,0.00029166
2092424,1729811958,0.00001786
2092423,1729811703,0.00006478
2092422,1729811684,0.00013168
2092421,1729811206,0.00008332
2092420,1729811063,0.0000835
2092419,1729810726,0.00014592
2092418,1729810553,0.00253466
2092417,1729810553,0.0000593
2092416,1729810481,0.00305996
2092415,1729810216,0.00079472
2092414,1729810216,0.0016962
2092413,1729809810,0.00092697
2092412,1729809438,0.00140392
2092411,1729809112,0.00550084
2092410,1729809112,0.0031342
2092409,1729809112,0.02095579
2092408,1729809112,0.00007294
2092407,1729808757,0.0031342
2092406,1729808642,0.00309087
2092405,1729808515,0.00061665
2092404,1729808311,0.0031342
2092403,1729808249,0.0031342
2092402,1729808242,0.0031342
2092401,1729808242,0.0031342
2092400,1729808242,0.0031342
2092399,1729808242,0.0031342
2092398,1729808241,0.0031342
2092397,1729808241,0.0031342
2092396,1729808241,0.0031342
2092395,1729808240,0.0031342
2092394,1729808236,0.0031342
2092393,1729808235,0.0031342
2092392,1729808229,0.0031342
2092391,1729808224,0.0031342
2092390,1729808223,0.0031342
2092389,1729808221,0.0031342
2092388,1729808221,0.0031342
2092387,1729808221,0.0031342
2092386,1729808179,0.0031342
2092385,1729808179,0.0031342
2092384,1729808140,0.00305432
2092383,1729808140,0.00007988
2092382,1729808134,0.00305039
2092381,1729808134,0.00008381
2092380,1729808130,0.00304431
2092379,1729808130,0.00008989
2092378,1729808119,0.0002362
2092377,1729808119,0.00280071
2092376,1729808119,0.00009729
2092375,1729808114,0.00086133
2092374,1729808114,0.00216764
2092373,1729808114,0.00010523
==========WBTC-USD==========
2092472,1729819279,0.00087386
2092471,1729819144,0.00013121
2092470,1729819131,0.0001334
2092469,1729819106,0.00012875
2092468,1729819104,0.00024056
2092467,1729819079,0.00042895
2092466,1729818873,0.00007068
2092465,1729818657,0.00007068
2092464,1729818444,0.00000014
2092463,1729818444,0.00004401
2092462,1729818429,0.00007499
2092461,1729818298,0.00030603
2092460,1729818127,0.00001342
2092459,1729818013,0.00000737
2092458,1729818008,0.0031342
2092457,1729817547,0.00028638
2092456,1729817366,0.00040235
2092455,1729817348,0.0031342
2092454,1729817327,0.01096782
2092453,1729817327,0.00162
2092452,1729817327,0.00169
2092451,1729817327,0.01560979
2092450,1729817327,0.02898077
2092449,1729817327,0.01474127
2092448,1729817327,0.03005017
2092447,1729817327,0.00058955
2092446,1729817253,0.00071721
2092445,1729817253,0.03009513
2092444,1729817253,0.01474025
2092443,1729817253,0.02974994
2092442,1729817253,0.00170661
2092441,1729816713,0.00005851
2092440,1729816518,0.01432191
2092439,1729816518,0.00170179
2092438,1729816518,0.0031342
2092437,1729815979,0.0002869
2092436,1729815928,0.00006606
2092435,1729815045,0.00004439
2092434,1729814785,0.00931014
2092433,1729814785,0.00026455
2092432,1729813846,0.0000586
2092431,1729813262,0.00011807
2092430,1729813024,0.00431609
2092429,1729813024,0.00028454
2092428,1729812191,0.00051537
2092427,1729812191,0.00088988
2092426,1729812126,0.00001596
2092425,1729812051,0.00029166
2092424,1729811958,0.00001786
2092423,1729811703,0.00006478
2092422,1729811684,0.00013168
2092421,1729811206,0.00008332
2092420,1729811063,0.0000835
2092419,1729810726,0.00014592
2092418,1729810553,0.00253466
2092417,1729810553,0.0000593
2092416,1729810481,0.00305996
2092415,1729810216,0.00079472
2092414,1729810216,0.0016962
2092413,1729809810,0.00092697
2092412,1729809438,0.00140392
2092411,1729809112,0.00550084
2092410,1729809112,0.0031342
2092409,1729809112,0.02095579
2092408,1729809112,0.00007294
2092407,1729808757,0.0031342
2092406,1729808642,0.00309087
2092405,1729808515,0.00061665
2092404,1729808311,0.0031342
2092403,1729808249,0.0031342
2092402,1729808242,0.0031342
2092401,1729808242,0.0031342
2092400,1729808242,0.0031342
2092399,1729808242,0.0031342
2092398,1729808241,0.0031342
2092397,1729808241,0.0031342
2092396,1729808241,0.0031342
2092395,1729808240,0.0031342
2092394,1729808236,0.0031342
2092393,1729808235,0.0031342
2092392,1729808229,0.0031342
2092391,1729808224,0.0031342
2092390,1729808223,0.0031342
2092389,1729808221,0.0031342
2092388,1729808221,0.0031342
2092387,1729808221,0.0031342
2092386,1729808179,0.0031342
2092385,1729808179,0.0031342
2092384,1729808140,0.00305432
2092383,1729808140,0.00007988
2092382,1729808134,0.00305039
2092381,1729808134,0.00008381
2092380,1729808130,0.00304431
2092379,1729808130,0.00008989
2092378,1729808119,0.0002362
2092377,1729808119,0.00280071
2092376,1729808119,0.00009729
2092375,1729808114,0.00086133
2092374,1729808114,0.00216764
2092373,1729808114,0.00010523
==========ETH-BTC==========
34280621,1729819549,0.01804715
34280620,1729819296,0.00000266
34280619,1729819296,2.68995
34280618,1729819246,0.2074166
34280617,1729819246,1.6
34280616,1729819246,0.59348759
34280615,1729819246,1.139
34280614,1729819246,0.07
34280613,1729819246,0.07
34280612,1729819039,0.01316833
34280611,1729819039,0.07
34280610,1729819039,0.00000167
34280609,1729818785,0.9812
34280608,1729818785,0.6
34280607,1729818774,1.11380507
34280606,1729818774,0.07
34280605,1729818675,0.01482686
34280604,1729818675,0.146
34280603,1729818673,0.01455324
34280602,1729818664,0.01455324
34280601,1729818664,0.01455324
34280600,1729818664,0.01455324
34280599,1729818663,0.03314909
34280598,1729818624,0.07
34280597,1729818624,0.07
34280596,1729818624,0.07
34280595,1729818624,0.59429871
34280594,1729818272,0.00565515
34280593,1729818205,0.021
34280592,1729817904,0.00053939
34280591,1729817904,0.98691788
34280590,1729817904,0.59501789
34280589,1729817648,0.00026956
34280588,1729817648,0.48940906
34280587,1729817648,0.07
34280586,1729817367,0.00727091
34280585,1729817262,0.4
34280584,1729817262,0.2
34280583,1729817262,0.6
34280582,1729817262,0.2
34280581,1729817262,0.4
34280580,1729817262,0.2
34280579,1729817101,0.07144738
34280578,1729817051,0.00026956
34280577,1729817051,0.55886967
34280576,1729817029,0.7711
34280575,1729817029,0.4289
34280574,1729816465,0.00700729
34280573,1729816445,1.21884
34280572,1729816445,0.28116
34280571,1729816427,1.23263288
34280570,1729816427,0.008
34280569,1729816427,0.59590712
34280568,1729816427,0.09346
34280567,1729816427,0.07
34280566,1729816427,0.07
34280565,1729816324,0.74942659
34280564,1729816283,0.59651935
34280563,1729816201,0.00529889
34280562,1729816201,0.59641502
34280561,1729816156,0.01
34280560,1729816138,0.00616635
34280559,1729816115,0.05921
34280558,1729816115,1.65
34280557,1729815817,6.85916183
34280556,1729815817,2.16613
34280555,1729815817,0.07
34280554,1729815817,0.07
34280553,1729815749,0.07
34280552,1729815749,0.07
34280551,1729815711,0.11818018
34280550,1729815711,0.23480419
34280549,1729815711,0.03343721
34280548,1729815711,0.05529811
34280547,1729815696,0.04047468
34280546,1729815696,0.20965875
34280545,1729815696,0.21045883
34280544,1729815696,0.03671606
34280543,1729815696,0.33598638
34280542,1729815696,0.08878935
34280541,1729815694,0.17843054
34280540,1729815694,1.44156946
34280539,1729815694,0.59773212
34280538,1729815694,0.25
34280537,1729815694,0.988
34280536,1729815684,0.27005509
34280535,1729815684,0.32738467
34280534,1729815675,0.06999112
34280533,1729815675,0.00000888
34280532,1729815674,0.08691
34280531,1729815663,0.00000001
34280530,1729815660,0.1525674
34280529,1729815660,0.00000702
34280528,1729815600,0.01029
34280527,1729815582,0.025
34280526,1729815582,0.00000144
34280525,1729815576,0.00807879
34280524,1729815319,0.17368
34280523,1729815319,2.59197941
34280522,1729815319,2.56229118
==========SOL-BTC==========
9019399,1729819502,0.004
9019398,1729819493,0.086
9019397,1729819493,0.043
9019396,1729819407,0.201
9019395,1729819407,0.028
9019394,1729819174,0.011
9019393,1729819174,0.012
9019392,1729819151,0.073
9019391,1729819151,0.028
9019390,1729819087,0.011
9019389,1729819052,0.078
9019388,1729819052,0.012
9019387,1729819001,0.106
9019386,1729819001,0.067
9019385,1729818999,0.056
9019384,1729818998,0.209
9019383,1729818993,0.209
9019382,1729818993,0.141
9019381,1729818993,0.898
9019380,1729818992,0.291
9019379,1729818980,1.944
9019378,1729818980,0.039
9019377,1729818939,0.061
9019376,1729818936,0.052
9019375,1729818835,0.028
9019374,1729818835,0.108
9019373,1729818812,0.079
9019372,1729818692,0.075
9019371,1729818692,0.157
9019370,1729818624,0.191
9019369,1729818616,0.073
9019368,1729818538,2.365
9019367,1729818538,3.203
9019366,1729818537,3.263
9019365,1729818537,1.959
9019364,1729818536,0.449
9019363,1729818536,0.203
9019362,1729818536,3.278
9019361,1729818536,0.257
9019360,1729818370,0.034
9019359,1729818370,0.022
9019358,1729818342,0.051
9019357,1729818276,0.145
9019356,1729818276,0.039
9019355,1729818156,0.012
9019354,1729818119,2.188
9019353,1729818119,3
9019352,1729818119,1.5
9019351,1729818100,0.022
9019350,1729818100,0.006
9019349,1729818079,0.011
9019348,1729818079,0.033
9019347,1729818068,0.107
9019346,1729818015,0.106
9019345,1729818004,0.147
9019344,1729817905,0.135
9019343,1729817854,2.139
9019342,1729817854,0.096
9019341,1729817643,0.039
9019340,1729817643,0.109
9019339,1729817605,0.064
9019338,1729817462,0.084
9019337,1729817462,0.145
9019336,1729817250,0.107
9019335,1729817247,0.061
9019334,1729817122,0.011
9019333,1729817085,0.066
9019332,1729817085,0.046
9019331,1729817025,0.158
9019330,1729817025,0.072
9019329,1729816878,0.159
9019328,1729816870,0.072
9019327,1729816779,0.231
9019326,1729816516,0.072
9019325,1729816426,0.197
9019324,1729816404,0.007
9019323,1729816404,0.033
9019322,1729816126,0.017
9019321,1729816102,3.499
9019320,1729816102,3.351
9019319,1729816082,0.026
9019318,1729816082,0.008
9019317,1729816050,0.096
9019316,1729816050,0.005
9019315,1729816011,4.997
9019314,1729816000,0.016
9019313,1729815967,0.034
9019312,1729815948,0.061
9019311,1729815915,0.011
9019310,1729815849,0.017
9019309,1729815849,0.005
9019308,1729815834,0.039
9019307,1729815834,0.04
9019306,1729815763,0.007
9019305,1729815762,0.009
9019304,1729815745,0.014
9019303,1729815745,0.009
9019302,1729815727,0.121
9019301,1729815727,0.022
9019300,1729815680,0.064
==========WBTC-BTC==========
2059211,1729816044,0.00030765
2059210,1729815630,0.00011148
2059209,1729813762,0.01315052
2059208,1729813761,0.07457471
2059207,1729813761,0.07711327
2059206,1729813760,0.07965047
2059205,1729811868,0.00121194
2059204,1729808653,0.00001154
2059203,1729808119,0.00280071
2059202,1729808114,0.00216764
2059201,1729808101,0.0029918
2059200,1729808099,0.0029758
2059199,1729808096,0.00295479
2059198,1729808093,0.00292552
2059197,1729808087,0.00287477
2059196,1729808081,0.0027358
2059195,1729805091,0.00010367
2059194,1729805091,0.001
2059193,1729799959,1.47024789
2059192,1729799959,0.084
2059191,1729799959,0.004
2059190,1729799959,0.02074148
2059189,1729799959,0.00389
2059188,1729799959,0.00119
2059187,1729799959,0.0016
2059186,1729799959,0.01466639
2059185,1729799959,0.00014873
2059184,1729799399,0.00050026
2059183,1729796797,0.01904679
2059182,1729796797,0.02
2059181,1729796797,0.00440548
2059180,1729796773,0.07540627
2059179,1729796773,0.07468571
2059178,1729796772,0.07377091
2059177,1729796766,0.07605263
2059176,1729796766,0.07605263
2059175,1729796765,0.07609002
2059174,1729796764,0.07609002
2059173,1729796763,0.07609021
2059172,1729796763,0.07518941
2059171,1729796762,0.0751896
2059170,1729796762,0.07518981
2059169,1729796761,0.07518916
2059168,1729796761,0.07518944
2059167,1729796760,0.07496661
2059166,1729796722,0.02762082
2059165,1729796721,0.07440874
2059164,1729796720,0.07440864
2059163,1729796720,0.0748307
2059162,1729796719,0.0748307
2059161,1729796718,0.07458286
2059160,1729796717,0.07513589
