id,time,qty
==========AAVEXBT==========
2614648,1729107621,xxx
2614649,1729107621,xxx
2614650,1729121943,xxx
2614651,1729121944,xxx
2614652,1729127632,xxx
2614653,1729129384,xxx
2614654,1729129384,xxx
2614655,1729134403,xxx
2614656,1729134403,xxx
2614657,1729152031,xxx
2614658,1729152248,xxx
2614659,1729152248,xxx
2614660,1729152914,xxx
2614661,1729156023,xxx
2614662,1729157143,xxx
2614663,1729157143,xxx
2614664,1729157143,xxx
2614665,1729159434,xxx
2614666,1729164202,xxx
2614667,1729164728,xxx
2614668,1729165528,xxx
2614669,1729167319,xxx
2614670,1729167370,xxx
2614671,1729167374,xxx
2614672,1729171919,xxx
2614673,1729171919,xxx
2614674,1729171951,xxx
2614675,1729171951,xxx
2614676,1729173915,xxx
2614677,1729173915,xxx
2614678,1729173915,xxx
2614679,1729173917,xxx
2614680,1729175368,xxx
2614681,1729175368,xxx
2614682,1729175368,xxx
2614683,1729175368,xxx
2614684,1729184491,xxx
2614685,1729184516,xxx
2614686,1729186214,xxx
2614687,1729187465,xxx
2614688,1729187469,xxx
2614689,1729187505,xxx
2614690,1729187512,xxx
2614691,1729187513,xxx
2614692,1729187530,xxx
2614693,1729187805,xxx
2614694,1729188389,xxx
2614695,1729188423,xxx
2614696,1729188519,xxx
2614697,1729188719,xxx
2614698,1729188719,xxx
2614699,1729188925,xxx
2614700,1729191431,xxx
2614701,1729191446,xxx
2614702,1729191466,xxx
2614703,1729191526,xxx
2614704,1729191526,xxx
2614705,1729191526,xxx
2614706,1729191526,xxx
2614707,1729191613,xxx
2614708,1729191751,xxx
2614709,1729191751,xxx
2614710,1729191836,xxx
2614711,1729191836,xxx
2614712,1729191836,xxx
2614713,1729191836,xxx
2614714,1729191836,xxx
2614715,1729191836,xxx
2614716,1729191836,xxx
2614717,1729191836,xxx
2614718,1729191836,xxx
2614719,1729191836,xxx
2614720,1729191855,xxx
2614721,1729193531,xxx
2614722,1729194095,xxx
2614723,1729195890,xxx
2614724,1729196411,xxx
2614725,1729196431,xxx
2614726,1729196442,xxx
2614727,1729196466,xxx
2614728,1729196466,xxx
2614729,1729196564,xxx
2614730,1729196602,xxx
2614731,1729198546,xxx
2614732,1729206262,xxx
2614733,1729207509,xxx
2614734,1729207509,xxx
2614735,1729207509,xxx
2614736,1729207509,xxx
2614737,1729207509,xxx
2614738,1729207509,xxx
2614739,1729207509,xxx
2614740,1729207509,xxx
2614741,1729207509,xxx
2614742,1729207509,xxx
2614743,1729207511,xxx
2614744,1729216350,xxx
2614745,1729216409,xxx
2614746,1729218438,xxx
2614747,1729218438,xxx
2614748,1729218438,xxx
2614749,1729218438,xxx
2614750,1729218438,xxx
2614751,1729218438,xxx
2614752,1729218460,xxx
2614753,1729218594,xxx
2614754,1729219098,xxx
2614755,1729219099,xxx
2614756,1729219103,xxx
2614757,1729219283,xxx
2614758,1729221566,xxx
2614759,1729221566,xxx
2614760,1729225256,xxx
2614761,1729225256,xxx
2614762,1729225256,xxx
2614763,1729225256,xxx
2614764,1729225256,xxx
2614765,1729225256,xxx
2614766,1729231876,xxx
2614767,1729231911,xxx
2614768,1729231911,xxx
2614769,1729231911,xxx
2614770,1729231911,xxx
2614771,1729231911,xxx
2614772,1729233523,xxx
2614773,1729233523,xxx
2614774,1729234441,xxx
2614775,1729235663,xxx
2614776,1729237361,xxx
2614777,1729238171,xxx
2614778,1729239879,xxx
2614779,1729239879,xxx
2614780,1729239889,xxx
2614781,1729242321,xxx
2614782,1729247156,xxx
2614783,1729247156,xxx
2614784,1729247156,xxx
2614785,1729247156,xxx
2614786,1729251137,xxx
2614787,1729252317,xxx
2614788,1729255802,xxx
2614789,1729258075,xxx
2614790,1729258345,xxx
2614791,1729258345,xxx
2614792,1729260017,xxx
2614793,1729261347,xxx
2614794,1729261639,xxx
2614795,1729261639,xxx
2614796,1729263284,xxx
2614797,1729263284,xxx
2614798,1729266963,xxx
2614799,1729266964,xxx
2614800,1729266964,xxx
2614801,1729268510,xxx
2614802,1729268510,xxx
2614803,1729275488,xxx
2614804,1729275489,xxx
2614805,1729275532,xxx
2614806,1729279733,xxx
2614807,1729279992,xxx
2614808,1729280042,xxx
2614809,1729280259,xxx
2614810,1729280259,xxx
2614811,1729282529,xxx
2614812,1729287907,xxx
2614813,1729292486,xxx
2614814,1729292814,xxx
2614815,1729292832,xxx
2614816,1729294181,xxx
2614817,1729294260,xxx
2614818,1729295032,xxx
2614819,1729296521,xxx
2614820,1729296550,xxx
2614821,1729297688,xxx
2614822,1729307112,xxx
2614823,1729310056,xxx
2614824,1729314757,xxx
2614825,1729321771,xxx
2614826,1729321771,xxx
2614827,1729322214,xxx
2614828,1729322958,xxx
2614829,1729322958,xxx
2614830,1729322981,xxx
2614831,1729327317,xxx
2614832,1729334131,xxx
2614833,1729335205,xxx
2614834,1729336210,xxx
2614835,1729336423,xxx
2614836,1729337677,xxx
2614837,1729338569,xxx
2614838,1729338713,xxx
2614839,1729338713,xxx
2614840,1729340351,xxx
2614841,1729340351,xxx
2614842,1729340351,xxx
2614843,1729340351,xxx
2614844,1729340351,xxx
2614845,1729343803,xxx
2614846,1729344036,xxx
2614847,1729346387,xxx
2614848,1729347313,xxx
2614849,1729347514,xxx
2614850,1729347514,xxx
2614851,1729347825,xxx
2614852,1729347825,xxx
2614853,1729347847,xxx
2614854,1729347847,xxx
2614855,1729347847,xxx
2614856,1729347847,xxx
2614857,1729347968,xxx
2614858,1729347968,xxx
2614859,1729348939,xxx
2614860,1729352797,xxx
2614861,1729352890,xxx
2614862,1729357694,xxx
2614863,1729358121,xxx
2614864,1729359632,xxx
2614865,1729363797,xxx
2614866,1729363797,xxx
2614867,1729363797,xxx
2614868,1729363797,xxx
2614869,1729363797,xxx
2614870,1729369696,xxx
2614871,1729369696,xxx
2614872,1729373710,xxx
2614873,1729380114,xxx
2614874,1729381569,xxx
2614875,1729384645,xxx
2614876,1729384647,xxx
2614877,1729386371,xxx
2614878,1729386444,xxx
2614879,1729386444,xxx
2614880,1729386444,xxx
2614881,1729393456,xxx
2614882,1729393456,xxx
2614883,1729393456,xxx
2614884,1729393456,xxx
2614885,1729393456,xxx
2614886,1729393456,xxx
2614887,1729393680,xxx
2614888,1729393680,xxx
2614889,1729394619,xxx
2614890,1729397597,xxx
2614891,1729397597,xxx
2614892,1729397597,xxx
2614893,1729404130,xxx
2614894,1729404297,xxx
2614895,1729404297,xxx
2614896,1729404297,xxx
2614897,1729413097,xxx
2614898,1729413097,xxx
2614899,1729414091,xxx
2614900,1729422428,xxx
2614901,1729422429,xxx
2614902,1729422430,xxx
2614903,1729422791,xxx
2614904,1729423150,xxx
2614905,1729423423,xxx
2614906,1729423423,xxx
2614907,1729424069,xxx
2614908,1729424085,xxx
2614909,1729424790,xxx
2614910,1729426671,xxx
2614911,1729428809,xxx
2614912,1729433052,xxx
2614913,1729433266,xxx
2614914,1729433266,xxx
2614915,1729433497,xxx
2614916,1729437039,xxx
2614917,1729437039,xxx
2614918,1729437039,xxx
2614919,1729440615,xxx
2614920,1729440620,xxx
2614921,1729440623,xxx
2614922,1729440625,xxx
2614923,1729440992,xxx
2614924,1729441155,xxx
2614925,1729441549,xxx
2614926,1729444846,xxx
2614927,1729444870,xxx
2614928,1729452610,xxx
2614929,1729452691,xxx
2614930,1729453951,xxx
2614931,1729453951,xxx
2614932,1729454684,xxx
2614933,1729454684,xxx
2614934,1729454684,xxx
2614935,1729454684,xxx
2614936,1729454684,xxx
2614937,1729454684,xxx
2614938,1729454684,xxx
2614939,1729454684,xxx
2614940,1729454684,xxx
2614941,1729454684,xxx
2614942,1729454684,xxx
2614943,1729454684,xxx
2614944,1729454684,xxx
2614945,1729455116,xxx
2614946,1729461079,xxx
2614947,1729461079,xxx
2614948,1729463880,xxx
2614949,1729470257,xxx
2614950,1729470257,xxx
2614951,1729470878,xxx
2614952,1729470878,xxx
2614953,1729471868,xxx
2614954,1729471871,xxx
2614955,1729471871,xxx
2614956,1729471927,xxx
2614957,1729472722,xxx
2614958,1729475789,xxx
2614959,1729475849,xxx
2614960,1729475849,xxx
2614961,1729476002,xxx
2614962,1729476004,xxx
2614963,1729478556,xxx
2614964,1729478946,xxx
2614965,1729478946,xxx
2614966,1729478946,xxx
2614967,1729478946,xxx
2614968,1729478946,xxx
2614969,1729478946,xxx
2614970,1729478946,xxx
2614971,1729478951,xxx
2614972,1729479462,xxx
2614973,1729479462,xxx
2614974,1729479462,xxx
2614975,1729479468,xxx
2614976,1729479469,xxx
2614977,1729479469,xxx
2614978,1729479469,xxx
2614979,1729479469,xxx
2614980,1729479487,xxx
2614981,1729479487,xxx
2614982,1729479487,xxx
2614983,1729479487,xxx
2614984,1729479487,xxx
2614985,1729479487,xxx
2614986,1729479487,xxx
2614987,1729479487,xxx
2614988,1729479487,xxx
2614989,1729479487,xxx
2614990,1729479950,xxx
2614991,1729479951,xxx
2614992,1729480018,xxx
2614993,1729480019,xxx
2614994,1729480040,xxx
2614995,1729480050,xxx
2614996,1729480050,xxx
2614997,1729480057,xxx
2614998,1729480058,xxx
2614999,1729480059,xxx
2615000,1729480059,xxx
2615001,1729480381,xxx
2615002,1729480564,xxx
2615003,1729480564,xxx
2615004,1729480564,xxx
2615005,1729480565,xxx
2615006,1729480772,xxx
2615007,1729481469,xxx
2615008,1729481537,xxx
2615009,1729481537,xxx
2615010,1729481537,xxx
2615011,1729481537,xxx
2615012,1729481972,xxx
2615013,1729484166,xxx
2615014,1729484376,xxx
2615015,1729484717,xxx
2615016,1729484717,xxx
2615017,1729488867,xxx
2615018,1729488924,xxx
2615019,1729489818,xxx
2615020,1729490727,xxx
2615021,1729490727,xxx
2615022,1729490727,xxx
2615023,1729490727,xxx
2615024,1729492057,xxx
2615025,1729492057,xxx
2615026,1729492064,xxx
2615027,1729493198,xxx
2615028,1729493198,xxx
2615029,1729493198,xxx
2615030,1729493198,xxx
2615031,1729493198,xxx
2615032,1729493198,xxx
2615033,1729493198,xxx
2615034,1729493406,xxx
2615035,1729506569,xxx
2615036,1729506695,xxx
2615037,1729506695,xxx
2615038,1729506695,xxx
2615039,1729506708,xxx
2615040,1729506725,xxx
2615041,1729506725,xxx
2615042,1729507697,xxx
2615043,1729507697,xxx
2615044,1729507698,xxx
2615045,1729507698,xxx
2615046,1729507704,xxx
2615047,1729507705,xxx
2615048,1729507705,xxx
2615049,1729507705,xxx
2615050,1729507710,xxx
2615051,1729507711,xxx
2615052,1729507711,xxx
2615053,1729507711,xxx
2615054,1729507711,xxx
2615055,1729507711,xxx
2615056,1729507711,xxx
2615057,1729507712,xxx
2615058,1729507712,xxx
2615059,1729507715,xxx
2615060,1729507717,xxx
2615061,1729507717,xxx
2615062,1729507717,xxx
2615063,1729507717,xxx
2615064,1729507717,xxx
2615065,1729507717,xxx
2615066,1729507717,xxx
2615067,1729507742,xxx
2615068,1729507812,xxx
2615069,1729507812,xxx
2615070,1729508225,xxx
2615071,1729508225,xxx
2615072,1729509395,xxx
2615073,1729510448,xxx
2615074,1729510448,xxx
2615075,1729513059,xxx
2615076,1729516363,xxx
2615077,1729517400,xxx
2615078,1729517400,xxx
2615079,1729517400,xxx
2615080,1729517400,xxx
2615081,1729518156,xxx
2615082,1729518261,xxx
2615083,1729518363,xxx
2615084,1729518830,xxx
2615085,1729520387,xxx
2615086,1729521432,xxx
2615087,1729522048,xxx
2615088,1729522048,xxx
2615089,1729522349,xxx
2615090,1729525160,xxx
2615091,1729525160,xxx
2615092,1729526503,xxx
2615093,1729527703,xxx
2615094,1729532703,xxx
2615095,1729532703,xxx
2615096,1729532703,xxx
2615097,1729532703,xxx
2615098,1729532703,xxx
2615099,1729532703,xxx
2615100,1729532703,xxx
2615101,1729532703,xxx
2615102,1729532703,xxx
2615103,1729532703,xxx
2615104,1729532703,xxx
2615105,1729534493,xxx
2615106,1729534493,xxx
2615107,1729541518,xxx
2615108,1729545848,xxx
2615109,1729545848,xxx
2615110,1729551708,xxx
2615111,1729552823,xxx
2615112,1729553123,xxx
2615113,1729553921,xxx
2615114,1729554563,xxx
2615115,1729556498,xxx
2615116,1729567763,xxx
2615117,1729567966,xxx
2615118,1729568111,xxx
2615119,1729575284,xxx
2615120,1729575340,xxx
2615121,1729576117,xxx
2615122,1729576586,xxx
2615123,1729576586,xxx
2615124,1729579050,xxx
2615125,1729579050,xxx
2615126,1729579058,xxx
2615127,1729579583,xxx
2615128,1729584041,xxx
2615129,1729586603,xxx
2615130,1729587023,xxx
2615131,1729587632,xxx
2615132,1729588878,xxx
2615133,1729589955,xxx
2615134,1729589977,xxx
2615135,1729590012,xxx
2615136,1729590012,xxx
2615137,1729591643,xxx
2615138,1729592283,xxx
2615139,1729593623,xxx
2615140,1729598237,xxx
2615141,1729600536,xxx
2615142,1729601236,xxx
2615143,1729601484,xxx
2615144,1729601984,xxx
2615145,1729602040,xxx
2615146,1729602040,xxx
2615147,1729602559,xxx
2615148,1729602777,xxx
2615149,1729603168,xxx
2615150,1729606979,xxx
2615151,1729610337,xxx
2615152,1729611443,xxx
2615153,1729611943,xxx
2615154,1729612272,xxx
2615155,1729615514,xxx
2615156,1729617923,xxx
2615157,1729618043,xxx
2615158,1729619276,xxx
2615159,1729620383,xxx
2615160,1729623443,xxx
2615161,1729624508,xxx
2615162,1729626803,xxx
2615163,1729627343,xxx
2615164,1729628433,xxx
2615165,1729628433,xxx
2615166,1729628433,xxx
2615167,1729628433,xxx
2615168,1729628433,xxx
2615169,1729628433,xxx
2615170,1729628433,xxx
2615171,1729628433,xxx
2615172,1729628433,xxx
2615173,1729628589,xxx
2615174,1729628589,xxx
2615175,1729628589,xxx
2615176,1729628589,xxx
2615177,1729628589,xxx
2615178,1729628874,xxx
2615179,1729630276,xxx
2615180,1729640317,xxx
2615181,1729640415,xxx
2615182,1729648174,xxx
2615183,1729654341,xxx
2615184,1729661408,xxx
2615185,1729662563,xxx
2615186,1729666930,xxx
2615187,1729666930,xxx
2615188,1729668683,xxx
2615189,1729668863,xxx
2615190,1729669727,xxx
2615191,1729669852,xxx
2615192,1729669856,xxx
2615193,1729669861,xxx
2615194,1729669866,xxx
2615195,1729670330,xxx
2615196,1729670330,xxx
2615197,1729670627,xxx
2615198,1729670627,xxx
2615199,1729670627,xxx
2615200,1729670638,xxx
2615201,1729670638,xxx
2615202,1729670638,xxx
2615203,1729670638,xxx
2615204,1729670638,xxx
2615205,1729670638,xxx
2615206,1729670638,xxx
2615207,1729670638,xxx
2615208,1729670640,xxx
2615209,1729672831,xxx
2615210,1729672831,xxx
2615211,1729672895,xxx
2615212,1729673085,xxx
2615213,1729673085,xxx
2615214,1729673085,xxx
2615215,1729673085,xxx
2615216,1729673085,xxx
2615217,1729673085,xxx
2615218,1729673085,xxx
2615219,1729673085,xxx
2615220,1729673085,xxx
2615221,1729673085,xxx
2615222,1729673085,xxx
2615223,1729673085,xxx
2615224,1729673085,xxx
2615225,1729673085,xxx
2615226,1729673085,xxx
2615227,1729673085,xxx
2615228,1729673085,xxx
2615229,1729673085,xxx
2615230,1729673085,xxx
2615231,1729673085,xxx
2615232,1729673085,xxx
2615233,1729673085,xxx
2615234,1729673085,xxx
2615235,1729673222,xxx
2615236,1729673222,xxx
2615237,1729673222,xxx
2615238,1729673222,xxx
2615239,1729673222,xxx
2615240,1729673222,xxx
2615241,1729673225,xxx
2615242,1729673225,xxx
2615243,1729673225,xxx
2615244,1729673225,xxx
2615245,1729673225,xxx
2615246,1729673225,xxx
2615247,1729673225,xxx
2615248,1729673226,xxx
2615249,1729673226,xxx
2615250,1729673227,xxx
2615251,1729673229,xxx
2615252,1729673229,xxx
2615253,1729673229,xxx
2615254,1729673230,xxx
2615255,1729673230,xxx
2615256,1729673230,xxx
2615257,1729673230,xxx
2615258,1729673230,xxx
2615259,1729673240,xxx
2615260,1729673240,xxx
2615261,1729673240,xxx
2615262,1729673250,xxx
2615263,1729673250,xxx
2615264,1729673250,xxx
2615265,1729673250,xxx
2615266,1729673250,xxx
2615267,1729673251,xxx
2615268,1729673252,xxx
2615269,1729673252,xxx
2615270,1729673252,xxx
2615271,1729673252,xxx
2615272,1729673252,xxx
2615273,1729673252,xxx
2615274,1729673252,xxx
2615275,1729673480,xxx
2615276,1729673543,xxx
2615277,1729673543,xxx
2615278,1729674143,xxx
2615279,1729680083,xxx
2615280,1729680110,xxx
2615281,1729680110,xxx
2615282,1729680110,xxx
2615283,1729680121,xxx
2615284,1729680121,xxx
2615285,1729682443,xxx
2615286,1729682803,xxx
2615287,1729682843,xxx
2615288,1729683423,xxx
2615289,1729683563,xxx
2615290,1729687284,xxx
2615291,1729690303,xxx
2615292,1729694481,xxx
2615293,1729695143,xxx
2615294,1729696304,xxx
2615295,1729696404,xxx
2615296,1729696529,xxx
2615297,1729698963,xxx
2615298,1729700008,xxx
2615299,1729701843,xxx
2615300,1729702112,xxx
2615301,1729702493,xxx
2615302,1729702506,xxx
2615303,1729706622,xxx
2615304,1729706625,xxx
2615305,1729706632,xxx
2615306,1729706632,xxx
2615307,1729706633,xxx
2615308,1729708444,xxx
2615309,1729708513,xxx
2615310,1729708513,xxx
2615311,1729708527,xxx
2615312,1729710443,xxx
2615313,1729713107,xxx
2615314,1729713331,xxx
2615315,1729713469,xxx
2615316,1729714963,xxx
2615317,1729715459,xxx
2615318,1729715459,xxx
2615319,1729716891,xxx
2615320,1729717483,xxx
2615321,1729717483,xxx
2615322,1729718766,xxx
2615323,1729719254,xxx
2615324,1729720660,xxx
2615325,1729720660,xxx
2615326,1729720660,xxx
2615327,1729720660,xxx
2615328,1729720660,xxx
2615329,1729720660,xxx
2615330,1729720660,xxx
2615331,1729720660,xxx
2615332,1729720660,xxx
2615333,1729720660,xxx
2615334,1729720660,xxx
2615335,1729720660,xxx
2615336,1729720660,xxx
2615337,1729723589,xxx
2615338,1729723640,xxx
2615339,1729723647,xxx
2615340,1729727462,xxx
2615341,1729728405,xxx
2615342,1729728405,xxx
2615343,1729729124,xxx
2615344,1729729463,xxx
2615345,1729730080,xxx
2615346,1729730499,xxx
2615347,1729730528,xxx
2615348,1729730603,xxx
2615349,1729730603,xxx
2615350,1729732409,xxx
2615351,1729732413,xxx
2615352,1729734722,xxx
2615353,1729735231,xxx
2615354,1729735231,xxx
2615355,1729735232,xxx
2615356,1729735232,xxx
2615357,1729735232,xxx
2615358,1729735232,xxx
2615359,1729735232,xxx
2615360,1729735232,xxx
2615361,1729735233,xxx
2615362,1729735233,xxx
2615363,1729735233,xxx
2615364,1729735233,xxx
2615365,1729735233,xxx
2615366,1729735233,xxx
2615367,1729735233,xxx
2615368,1729735233,xxx
2615369,1729735234,xxx
2615370,1729735234,xxx
2615371,1729735234,xxx
2615372,1729735234,xxx
2615373,1729735234,xxx
2615374,1729735234,xxx
2615375,1729735234,xxx
2615376,1729735235,xxx
2615377,1729735237,xxx
2615378,1729735238,xxx
2615379,1729735238,xxx
2615380,1729735238,xxx
2615381,1729735451,xxx
2615382,1729735451,xxx
2615383,1729735454,xxx
2615384,1729735454,xxx
2615385,1729735454,xxx
2615386,1729735454,xxx
2615387,1729735466,xxx
2615388,1729735466,xxx
2615389,1729735466,xxx
2615390,1729737121,xxx
2615391,1729737121,xxx
2615392,1729737121,xxx
2615393,1729737121,xxx
2615394,1729737121,xxx
2615395,1729737121,xxx
2615396,1729737121,xxx
2615397,1729737966,xxx
2615398,1729737976,xxx
2615399,1729738475,xxx
2615400,1729738934,xxx
2615401,1729738934,xxx
2615402,1729747461,xxx
2615403,1729751381,xxx
2615404,1729752270,xxx
2615405,1729753219,xxx
2615406,1729753219,xxx
2615407,1729753897,xxx
2615408,1729753897,xxx
2615409,1729753897,xxx
2615410,1729753897,xxx
2615411,1729753897,xxx
2615412,1729753897,xxx
2615413,1729756322,xxx
2615414,1729756322,xxx
2615415,1729756866,xxx
2615416,1729758003,xxx
2615417,1729759850,xxx
2615418,1729759893,xxx
2615419,1729760261,xxx
2615420,1729760296,xxx
2615421,1729760554,xxx
2615422,1729773422,xxx
2615423,1729773422,xxx
2615424,1729775631,xxx
2615425,1729775631,xxx
2615426,1729775631,xxx
2615427,1729775631,xxx
2615428,1729776121,xxx
2615429,1729776601,xxx
2615430,1729777009,xxx
2615431,1729777009,xxx
2615432,1729777018,xxx
2615433,1729777200,xxx
2615434,1729778105,xxx
2615435,1729778105,xxx
2615436,1729778917,xxx
2615437,1729779043,xxx
2615438,1729779136,xxx
2615439,1729779353,xxx
2615440,1729779353,xxx
2615441,1729779353,xxx
2615442,1729779353,xxx
2615443,1729779353,xxx
2615444,1729779362,xxx
2615445,1729779652,xxx
2615446,1729779652,xxx
2615447,1729780924,xxx
2615448,1729780924,xxx
2615449,1729780925,xxx
2615450,1729785592,xxx
2615451,1729786962,xxx
2615452,1729786962,xxx
2615453,1729786962,xxx
2615454,1729788520,xxx
2615455,1729789923,xxx
2615456,1729789923,xxx
2615457,1729789923,xxx
2615458,1729790103,xxx
2615459,1729791771,xxx
2615460,1729791779,xxx
2615461,1729791779,xxx
2615462,1729791780,xxx
2615463,1729792160,xxx
2615464,1729792641,xxx
2615465,1729792915,xxx
2615466,1729792915,xxx
2615467,1729793676,xxx
2615468,1729793676,xxx
2615469,1729793973,xxx
2615470,1729793973,xxx
2615471,1729797845,xxx
2615472,1729797946,xxx
2615473,1729797952,xxx
2615474,1729798418,xxx
2615475,1729805601,xxx
2615476,1729806441,xxx
2615477,1729814472,xxx
2615478,1729814582,xxx
2615479,1729814582,xxx
2615480,1729816517,xxx
2615481,1729816517,xxx
2615482,1729816748,xxx
2615483,1729820403,xxx
2615484,1729821537,xxx
2615485,1729821537,xxx
2615486,1729821537,xxx
2615487,1729821537,xxx
2615488,1729821537,xxx
2615489,1729821537,xxx
2615490,1729822823,xxx
2615491,1729822823,xxx
2615492,1729822823,xxx
2615493,1729822823,xxx
2615494,1729822823,xxx
2615495,1729822823,xxx
2615496,1729822824,xxx
2615497,1729822824,xxx
==========ADAXBT==========
3540831,1729563000,xxx
3540832,1729563384,xxx
3540833,1729564218,xxx
3540834,1729564359,xxx
3540835,1729566184,xxx
3540836,1729566354,xxx
3540837,1729568060,xxx
3540838,1729571179,xxx
3540839,1729572677,xxx
3540840,1729574087,xxx
3540841,1729574087,xxx
3540842,1729574769,xxx
3540843,1729574769,xxx
3540844,1729574769,xxx
3540845,1729574835,xxx
3540846,1729575993,xxx
3540847,1729575993,xxx
3540848,1729578137,xxx
3540849,1729579506,xxx
3540850,1729579867,xxx
3540851,1729580363,xxx
3540852,1729580363,xxx
3540853,1729580513,xxx
3540854,1729580513,xxx
3540855,1729581746,xxx
3540856,1729581746,xxx
3540857,1729581746,xxx
3540858,1729581746,xxx
3540859,1729581746,xxx
3540860,1729583005,xxx
3540861,1729583400,xxx
3540862,1729584065,xxx
3540863,1729584677,xxx
3540864,1729585330,xxx
3540865,1729585618,xxx
3540866,1729586040,xxx
3540867,1729586076,xxx
3540868,1729586441,xxx
3540869,1729587151,xxx
3540870,1729588318,xxx
3540871,1729588361,xxx
3540872,1729588915,xxx
3540873,1729589820,xxx
3540874,1729590316,xxx
3540875,1729590425,xxx
3540876,1729590508,xxx
3540877,1729590508,xxx
3540878,1729590749,xxx
3540879,1729591224,xxx
3540880,1729591879,xxx
3540881,1729592839,xxx
3540882,1729594726,xxx
3540883,1729595589,xxx
3540884,1729595724,xxx
3540885,1729595724,xxx
3540886,1729598429,xxx
3540887,1729598429,xxx
3540888,1729599924,xxx
3540889,1729601995,xxx
3540890,1729601995,xxx
3540891,1729601995,xxx
3540892,1729601995,xxx
3540893,1729601995,xxx
3540894,1729601995,xxx
3540895,1729601995,xxx
3540896,1729601995,xxx
3540897,1729601995,xxx
3540898,1729601995,xxx
3540899,1729601995,xxx
3540900,1729601995,xxx
3540901,1729601995,xxx
3540902,1729601995,xxx
3540903,1729601995,xxx
